Date_s,Open_s,High_s,Low_s,Close_s,AdjClose_s,Volume_s,Date_m,Open_m,High_m,Low_m,Close_m,AdjClose_m,Volume_m
12/30/2022,203.554123,203.554123,203.554123,203.554123,203.554123,0,12/30/2022,6860.116211,6888.73584,6838.588867,6850.619141,6850.619141,129302000
1/2/2023,203.554123,203.554123,203.554123,203.554123,203.554123,0,1/2/2023,6850.740234,6856.88916,6823.479004,6850.983887,6850.983887,109645000
1/3/2023,204,224,190,202,202,231656400,1/3/2023,6850.983887,6908.001953,6838.574219,6888.757813,6888.757813,156894900
1/4/2023,194,204,188,188,188,112231400,1/4/2023,6888.798828,6900.603027,6813.23877,6813.23877,6813.23877,142541400
1/5/2023,177,183,175,175,175,13209400,1/5/2023,6813.279785,6813.421875,6621.986816,6653.84082,6653.84082,180589300
1/6/2023,175,175,163,163,163,8413200,1/6/2023,6653.759766,6708.637207,6598.645996,6684.558105,6684.558105,109855600
1/9/2023,152,159,152,152,152,133805400,1/9/2023,6684.558105,6726.96582,6638.645996,6688.265137,6688.265137,135949700
1/10/2023,162,162,142,142,142,29546700,1/10/2023,6688.265137,6690.229004,6570.243164,6622.499023,6622.499023,144817300
1/11/2023,133,133,133,133,133,9284800,1/11/2023,6622.539063,6622.794922,6557.919922,6584.453125,6584.453125,124903900
1/12/2023,124,124,124,124,124,4222400,1/12/2023,6584.494141,6662.229004,6574.088867,6629.934082,6629.934082,148901900
1/13/2023,116,116,116,116,116,9389900,1/13/2023,6629.934082,6658.476074,6600.594238,6641.830078,6641.830078,165594900
1/16/2023,110,110,108,108,108,8579900,1/16/2023,6641.830078,6688.057129,6627.696777,6688.057129,6688.057129,154893500
1/17/2023,101,101,101,101,101,13579300,1/17/2023,6688.057129,6801.871094,6688.057129,6767.339844,6767.339844,217634400
1/18/2023,110,110,94,100,100,1555636400,1/18/2023,6767.178223,6790.164063,6721.463867,6765.786133,6765.786133,194959200
1/19/2023,100,108,98,106,106,516053700,1/19/2023,6765.746094,6820.984863,6754.551758,6819.907227,6819.907227,154234600
1/20/2023,106,110,104,106,106,205119500,1/20/2023,6819.907227,6874.931152,6819.532227,6874.931152,6874.931152,173846000
1/24/2023,106,107,100,102,102,171797900,1/24/2023,6874.931152,6906.791016,6841.006836,6860.854004,6860.854004,196805400
1/25/2023,103,106,101,105,105,88704900,1/25/2023,6860.854004,6871.36377,6821.279785,6829.930176,6829.930176,187905300
1/26/2023,106,107,103,106,106,95521900,1/26/2023,6829.970215,6874.869141,6815.785156,6864.817871,6864.817871,171067600
1/27/2023,107,107,104,105,105,81719000,1/27/2023,6864.817871,6932.708984,6864.817871,6898.980957,6898.980957,149187500
1/30/2023,105,105,98,98,98,257412100,1/30/2023,6899.021973,6925.469238,6834.081055,6872.480957,6872.480957,134698100
1/31/2023,98,100,93,98,98,157759500,1/31/2023,6872.520996,6880.959961,6827.243164,6839.341797,6839.341797,151785000
2/1/2023,99,101,97,99,99,214309700,2/1/2023,6838.916016,6893.184082,6838.916016,6862.257813,6862.257813,145899200
2/2/2023,100,103,97,99,99,405148900,2/2/2023,6862.257813,6896.731934,6855.367188,6890.571777,6890.571777,189189500
2/3/2023,100,101,97,98,98,359632100,2/3/2023,6890.713867,6951.966797,6890.713867,6911.731934,6911.731934,202858400
2/6/2023,98,100,98,99,99,202509200,2/6/2023,6911.731934,6924.882813,6835.757813,6873.791016,6873.791016,143480000
2/7/2023,99,101,98,100,100,168732500,2/7/2023,6873.791016,6946.233887,6873.791016,6935.300781,6935.300781,173101600
2/8/2023,100,101,98,98,98,167451100,2/8/2023,6935.300781,6961.918945,6912.108887,6940.124023,6940.124023,172668200
2/9/2023,98,99,97,99,99,164946900,2/9/2023,6940.124023,6961.151855,6896.040039,6897.365234,6897.365234,176681300
2/10/2023,98,99,96,97,97,154116800,2/10/2023,6895.237793,6895.237793,6803.417969,6880.329102,6880.329102,140803700
2/13/2023,97,98,96,98,98,111648900,2/13/2023,6880.329102,6915.144043,6871.882813,6900.140137,6900.140137,213914100
2/14/2023,98,98,96,96,96,246572200,2/14/2023,6900.140137,6941.85498,6900.140137,6941.85498,6941.85498,162808100
2/15/2023,97,98,96,97,97,76866000,2/15/2023,6941.85498,6946.03418,6872.869141,6914.538086,6914.538086,148477900
2/16/2023,98,106,97,98,98,1667936200,2/16/2023,6914.538086,6933.280762,6875.300781,6895.664063,6895.664063,173648600
2/17/2023,100,100,97,97,97,410675000,2/17/2023,6895.664063,6919.091797,6868.279785,6895.713867,6895.713867,180098400
2/20/2023,97,99,96,99,99,192638300,2/20/2023,6895.855957,6910.504883,6863.670898,6894.716797,6894.716797,175859700
2/21/2023,99,100,98,100,100,123876500,2/21/2023,6894.716797,6923.672852,6870.911133,6873.404785,6873.404785,144215700
2/22/2023,100,100,98,98,98,102012000,2/22/2023,6873.263184,6875.390137,6781.229004,6809.967773,6809.967773,149215500
2/23/2023,99,99,97,98,98,69500600,2/23/2023,6810.108887,6839.454102,6806.99707,6839.454102,6839.454102,124488600
2/24/2023,99,99,96,97,97,196374500,2/24/2023,6839.454102,6880.312012,6839.454102,6856.576172,6856.576172,130300200
2/27/2023,97,97,96,96,96,36836100,2/27/2023,6856.576172,6871.111816,6819.87207,6854.776855,6854.776855,127631500
2/28/2023,96,97,93,94,94,116289200,2/28/2023,6854.776855,6890.354004,6843.23877,6843.23877,6843.23877,167931100
3/1/2023,94,95,88,88,88,437927300,3/1/2023,6843.098145,6889.51416,6833.188965,6844.936035,6844.936035,146293200
3/2/2023,87,87,82,83,83,245489300,3/2/2023,6845.078125,6875.098145,6841.861816,6857.415039,6857.415039,136086000
3/3/2023,82,86,81,84,84,160313200,3/3/2023,6857.415039,6884.116211,6804.476074,6813.63623,6813.63623,118736600
3/6/2023,84,90,84,89,89,174865600,3/6/2023,6813.918945,6856.568848,6801.189941,6807.000977,6807.000977,137055800
3/7/2023,89,91,87,89,89,127275100,3/7/2023,6806.858887,6812.958984,6758.000977,6766.757813,6766.757813,140398600
3/8/2023,89,91,87,89,89,78807300,3/8/2023,6766.757813,6776.370117,6728.190918,6776.370117,6776.370117,144130900
3/9/2023,89,90,88,89,89,30208500,3/9/2023,6776.370117,6824.664063,6776.370117,6799.794922,6799.794922,113187000
3/10/2023,88,89,83,84,84,138356400,3/10/2023,6799.794922,6799.794922,6741.410156,6765.301758,6765.301758,131746200
3/13/2023,84,87,84,86,86,62013300,3/13/2023,6765.018066,6812.874023,6727.442871,6786.955078,6786.955078,141798000
3/14/2023,86,87,82,82,82,94322100,3/14/2023,6786.671875,6786.671875,6635.375977,6641.813965,6641.813965,166605500
3/15/2023,82,84,81,82,82,49081100,3/15/2023,6641.813965,6709.86084,6628.137207,6628.137207,6628.137207,139210500
3/16/2023,83,83,77,77,77,180293100,3/16/2023,6628.137207,6630.768066,6542.791992,6565.728027,6565.728027,154420700
3/17/2023,77,79,75,78,78,46443900,3/17/2023,6565.728027,6683.094238,6565.728027,6678.236816,6678.236816,455755600
3/20/2023,78,79,75,76,76,35169300,3/20/2023,6678.236816,6678.236816,6587.688965,6612.490234,6612.490234,128905000
3/21/2023,76,77,75,77,77,29527800,3/21/2023,6612.490234,6691.61084,6609.223145,6691.61084,6691.61084,145475100
